2020-11-14,3,age50-64
2020-11-13,19,age18-49
2020-11-13,12,age50-64
2020-11-13,3,age65
2020-11-13,1,age12-17
2020-11-12,12,age18-49
2020-11-12,2,age50-64
2020-11-12,3,age65
2020-11-12,2,age12-17
2020-11-12,1,age5-11
2020-11-11,16,age18-49
2020-11-11,9,age50-64
2020-11-11,6,age65
2020-11-11,2,age12-17
2020-11-10,10,age18-49
2020-11-10,1,age50-64
2020-11-10,8,age65
2020-11-09,1,age18-49
2020-11-09,3,age50-64
2020-11-09,2,age65
2020-11-08,2,age50-64
2020-11-08,1,age65
2020-11-07,2,age50-64
2020-11-07,1,age65
2020-11-06,1,age18-49
2020-11-06,1,age50-64
2020-11-06,2,age65
2020-11-06,1,age12-17
2020-11-05,27,age18-49
2020-11-05,14,age50-64
2020-11-05,17,age65
2020-11-05,4,age12-17
2020-11-05,1,age5-11
2020-11-04,6,age18-49
2020-11-04,10,age50-64
2020-11-04,10,age65
2020-11-03,3,age18-49
2020-11-03,3,age50-64
2020-11-03,5,age65
2020-11-02,9,age18-49
2020-11-02,5,age50-64
2020-11-02,6,age65
2020-11-01,14,age18-49
2020-11-01,9,age50-64
2020-11-01,10,age65
2020-11-01,1,age5-11
2020-10-31,6,age18-49
2020-10-31,2,age50-64
2020-10-31,1,age65
2020-10-30,4,age18-49
2020-10-30,6,age50-64
2020-10-30,2,age65
2020-10-30,1,age12-17
2020-10-29,5,age18-49
2020-10-29,5,age50-64
2020-10-29,2,age65
2020-10-29,1,age12-17
2020-10-28,3,age18-49
2020-10-28,6,age50-64
2020-10-28,2,age65
2020-10-27,9,age18-49
2020-10-27,5,age50-64
2020-10-27,1,age65
2020-10-26,9,age18-49
2020-10-26,2,age50-64
2020-10-26,4,age65
2020-10-26,1,age12-17
2020-10-25,1,age18-49
2020-10-25,2,age65
2020-10-24,6,age18-49
2020-10-24,1,age65
2020-10-23,13,age18-49
2020-10-23,9,age50-64
2020-10-23,4,age65
2020-10-22,6,age18-49
2020-10-22,3,age50-64
2020-10-22,6,age65
2020-10-22,1,age12-17
2020-10-21,15,age18-49
2020-10-21,4,age50-64
2020-10-21,5,age65
2020-10-20,8,age18-49
2020-10-20,6,age50-64
2020-10-20,3,age65
2020-10-19,15,age18-49
2020-10-19,9,age50-64
2020-10-19,6,age65
2020-10-19,1,age12-17
2020-10-18,1,age18-49
2020-10-18,1,age50-64
2020-10-18,1,age12-17
2020-10-17,4,age18-49
2020-10-17,2,age50-64
2020-10-17,3,age65
2020-10-16,13,age18-49
2020-10-16,7,age50-64
2020-10-16,5,age65
2020-10-15,10,age18-49
2020-10-15,9,age50-64
2020-10-15,7,age65
2020-10-14,14,age18-49
2020-10-14,10,age50-64
2020-10-14,6,age65
2020-10-13,16,age18-49
2020-10-13,7,age50-64
2020-10-13,6,age65
2020-10-12,18,age18-49
2020-10-12,6,age50-64
2020-10-12,4,age65
2020-10-11,1,age50-64
2020-10-11,1,age65
2020-10-10,10,age18-49
2020-10-10,4,age50-64
2020-10-10,8,age65
2020-10-09,12,age18-49
2020-10-09,9,age50-64
2020-10-09,17,age65
2020-10-09,1,age12-17
2020-10-08,18,age18-49
2020-10-08,9,age50-64
2020-10-08,8,age65
2020-10-07,15,age18-49
2020-10-07,9,age50-64
2020-10-07,8,age65
2020-10-07,1,age12-17
2020-10-06,9,age18-49
2020-10-06,11,age50-64
2020-10-06,7,age65
2020-10-05,8,age18-49
2020-10-05,9,age50-64
2020-10-05,6,age65
2020-10-04,2,age18-49
2020-10-03,5,age18-49
2020-10-03,1,age50-64
2020-10-03,7,age65
2020-10-02,11,age18-49
2020-10-02,10,age50-64
2020-10-02,5,age65
2020-10-01,14,age18-49
2020-10-01,15,age50-64
2020-10-01,18,age65
2020-10-01,1,age5-11
2020-09-30,17,age18-49
2020-09-30,16,age50-64
2020-09-30,15,age65
2020-09-30,1,age12-17
2020-09-29,20,age18-49
2020-09-29,16,age50-64
2020-09-29,13,age65
2020-09-28,25,age18-49
2020-09-28,11,age50-64
2020-09-28,16,age65
2020-09-27,1,age65
2020-09-26,4,age18-49
2020-09-26,1,age50-64
2020-09-26,3,age65
2020-09-25,26,age18-49
2020-09-25,32,age50-64
2020-09-25,6,age65
2020-09-24,24,age18-49
2020-09-24,18,age50-64
2020-09-24,13,age65
2020-09-23,39,age18-49
2020-09-23,30,age50-64
2020-09-23,22,age65
2020-09-22,31,age18-49
2020-09-22,23,age50-64
2020-09-22,23,age65
2020-09-21,41,age18-49
2020-09-21,21,age50-64
2020-09-21,14,age65
2020-09-21,1,age12-17
2020-09-20,3,age18-49
2020-09-20,3,age50-64
2020-09-20,4,age65
2020-09-20,1,age12-17
2020-09-19,5,age18-49
2020-09-19,4,age50-64
2020-09-19,4,age65
2020-09-18,34,age18-49
2020-09-18,17,age50-64
2020-09-18,17,age65
2020-09-17,23,age18-49
2020-09-17,24,age50-64
2020-09-17,15,age65
2020-09-16,25,age18-49
2020-09-16,16,age50-64
2020-09-16,19,age65
2020-09-16,1,age12-17
2020-09-15,27,age18-49
2020-09-15,25,age50-64
2020-09-15,21,age65
2020-09-14,33,age18-49
2020-09-14,26,age50-64
2020-09-14,12,age65
2020-09-13,2,age18-49
2020-09-13,1,age50-64
2020-09-13,1,age65
2020-09-12,13,age18-49
2020-09-12,6,age50-64
2020-09-12,6,age65
2020-09-11,27,age18-49
2020-09-11,24,age50-64
2020-09-11,19,age65
2020-09-10,24,age18-49
2020-09-10,31,age50-64
2020-09-10,17,age65
2020-09-09,33,age18-49
2020-09-09,29,age50-64
2020-09-09,31,age65
2020-09-08,39,age18-49
2020-09-08,29,age50-64
2020-09-08,23,age65
2020-09-07,2,age18-49
2020-09-07,1,age50-64
2020-09-06,1,age50-64
2020-09-05,2,age18-49
2020-09-05,3,age50-64
2020-09-05,10,age65
2020-09-04,24,age18-49
2020-09-04,30,age50-64
2020-09-04,19,age65
2020-09-03,23,age18-49
2020-09-03,27,age50-64
2020-09-03,15,age65
2020-09-02,25,age18-49
2020-09-02,20,age50-64
2020-09-02,19,age65
2020-09-02,1,age12-17
2020-09-01,41,age18-49
2020-09-01,31,age50-64
2020-09-01,33,age65
2020-09-01,1,age5-11
2020-08-31,33,age18-49
2020-08-31,28,age50-64
2020-08-31,23,age65
2020-08-30,1,age18-49
2020-08-30,1,age50-64
2020-08-30,1,age65
2020-08-30,1,age5-11
2020-08-29,3,age18-49
2020-08-29,3,age50-64
2020-08-29,5,age65
2020-08-28,25,age18-49
2020-08-28,20,age50-64
2020-08-28,15,age65
2020-08-27,20,age18-49
2020-08-27,22,age50-64
2020-08-27,19,age65
2020-08-27,1,age12-17
2020-08-26,23,age18-49
2020-08-26,23,age50-64
2020-08-26,14,age65
2020-08-25,24,age18-49
2020-08-25,9,age50-64
2020-08-25,12,age65
2020-08-24,12,age18-49
2020-08-24,19,age50-64
2020-08-24,11,age65
2020-08-23,2,age18-49
2020-08-23,2,age65
2020-08-22,5,age18-49
2020-08-22,5,age50-64
2020-08-22,4,age65
2020-08-21,20,age18-49
2020-08-21,16,age50-64
2020-08-21,10,age65
2020-08-20,21,age18-49
2020-08-20,11,age50-64
2020-08-20,11,age65
2020-08-19,11,age18-49
2020-08-19,11,age50-64
2020-08-19,8,age65
2020-08-19,1,age12-17
2020-08-18,5,age18-49
2020-08-18,9,age50-64
2020-08-18,8,age65
2020-08-17,15,age18-49
2020-08-17,6,age50-64
2020-08-17,12,age65
2020-08-16,1,age18-49
2020-08-16,2,age50-64
2020-08-16,1,age12-17
2020-08-15,1,age18-49
2020-08-15,1,age65
2020-08-14,11,age18-49
2020-08-14,8,age50-64
2020-08-14,6,age65
2020-08-13,10,age18-49
2020-08-13,16,age50-64
2020-08-13,7,age65
2020-08-12,7,age18-49
2020-08-12,9,age65
2020-08-12,14,age50-64
2020-08-11,9,age18-49
2020-08-11,10,age65
2020-08-11,8,age50-64
2020-08-10,8,age18-49
2020-08-10,8,age65
2020-08-10,10,age50-64
2020-08-10,1,age12-17
2020-08-09,1,age18-49
2020-08-09,1,age65
2020-08-09,1,age50-64
2020-08-08,3,age18-49
2020-08-08,2,age65
2020-08-07,4,age18-49
2020-08-07,2,age65
2020-08-07,6,age50-64
2020-08-06,6,age18-49
2020-08-06,6,age65
2020-08-06,3,age50-64
2020-08-06,1,age12-17
2020-08-05,6,age18-49
2020-08-05,7,age65
2020-08-05,4,age50-64
2020-08-04,7,age18-49
2020-08-04,5,age65
2020-08-04,3,age50-64
2020-08-04,1,age12-17
2020-08-04,1,age5-11
2020-08-03,3,age18-49
2020-08-03,3,age65
2020-08-03,7,age50-64
2020-08-02,3,age65
2020-08-01,5,age18-49
2020-08-01,2,age65
2020-08-01,3,age50-64
2020-08-01,1,age12-17
2020-07-31,4,age18-49
2020-07-31,2,age65
2020-07-30,7,age18-49
2020-07-30,2,age65
2020-07-30,1,age50-64
2020-07-30,1,age12-17
2020-07-29,3,age65
2020-07-29,4,age50-64
2020-07-29,1,age18-49
2020-07-28,2,age65
2020-07-28,2,age18-49
2020-07-27,1,age18-49
2020-07-27,1,age65
2020-07-27,1,age50-64
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
